t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
34,1,0.778548,1.342119,1.563201,0.414238,2.329652,0.381489,178.726496,1.60263,1.60263,False,False,False,False,safe-bo,
35,1,0.730073,1.196285,2.546571,0.251019,1.779812,0.457354,179.428098,1.764275,1.764275,False,False,False,False,safe-bo,
36,1,0.736938,0.890607,2.562663,0.452639,2.058661,0.355734,177.20622,1.683687,1.683687,False,False,False,False,safe-bo,
37,1,0.645913,1.061398,2.299078,0.174781,1.869457,0.409172,177.002056,1.669763,1.669763,False,False,False,False,safe-bo,
38,1,0.754213,1.21811,2.278744,0.321174,1.785775,0.571625,177.578897,2.086765,2.086765,False,False,False,False,safe-bo,
39,1,0.80072,1.022378,2.614696,0.365071,1.943907,0.572118,198.368805,1.758837,1.758837,False,False,False,False,safe-bo,
40,2,0.859547,0.78949,2.123322,0.339672,1.604291,0.468519,264.415207,1.926825,1.926825,False,False,False,False,CMA-ES,
41,2,0.770823,1.140006,1.869287,0.601473,1.181226,0.58771,214.575293,1.405981,1.405981,False,False,False,False,CMA-ES,
42,2,0.593379,1.076785,3.340309,0.510601,2.012619,0.434198,62.893942,1.618355,1.618355,False,False,False,False,CMA-ES,
43,2,0.708171,0.320011,3.851615,0.386107,1.29644,0.713261,180.708072,1.759946,1.759946,False,False,False,False,CMA-ES,
44,2,0.712595,0.797718,0.535256,0.616893,1.872286,0.410656,134.722991,1.773936,1.773936,False,False,False,False,CMA-ES,
45,2,0.454527,0.635056,4.130581,0.640092,1.483983,0.492321,196.720836,2.110528,2.110528,False,False,False,False,CMA-ES,
46,2,0.691813,1.258604,2.477348,0.568801,1.994714,0.561993,198.989829,1.986915,1.986915,False,False,False,False,CMA-ES,
47,2,0.611178,0.599036,2.911813,0.295015,1.977254,0.49895,160.813398,1.608083,1.608083,False,False,False,False,CMA-ES,
48,2,0.791048,1.033406,1.434457,0.397451,1.619056,0.38991,107.759516,1.945281,1.945281,False,False,False,False,CMA-ES,
49,2,0.845677,0.910799,3.350149,0.668613,1.641151,0.469956,194.656738,1.242725,1.242725,False,False,False,False,CMA-ES,
50,2,0.58354,0.642264,0.702477,0.672871,2.228084,0.540212,278.673648,1.546142,1.546142,False,False,False,False,CMA-ES,
51,2,0.831775,0.945621,3.705488,0.868575,2.139397,0.440652,181.296262,1.016848,1.016848,False,False,False,False,CMA-ES,
52,2,0.3,0.0,5.0,1.0,3.0,1.0,360.0,0.0,-2.0,False,False,True,True,CMA-ES,
53,2,0.3,2.0,0.0,0.0,0.5,1.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
54,2,1.0,2.0,0.0,1.0,0.5,1.0,0.0,1.314467,1.314467,False,False,False,False,CMA-ES,
55,2,0.3,2.0,4.135675,1.0,3.0,0.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
56,2,0.3,2.0,0.0,1.0,0.5,0.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
57,2,0.3,2.0,5.0,1.0,0.5,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
58,2,0.3,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
59,2,0.3,0.0,0.0,1.0,3.0,1.0,0.0,0.0,-2.0,False,False,True,True,CMA-ES,
60,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.137178,1.137178,False,False,False,False,safe-bo-seed,
61,2,0.669779,0.958354,2.501149,0.559211,1.830712,0.4755,167.926418,1.590727,1.590727,False,False,False,False,safe-bo-seed,
62,2,0.60637,0.882757,2.37145,0.498384,1.925145,0.494152,196.322484,0.865151,0.865151,False,False,False,False,safe-bo-seed,
63,2,0.716854,0.886731,2.86958,0.581079,2.237765,0.480818,179.282305,1.864777,1.864777,False,False,False,False,safe-bo,
64,2,0.703344,0.989804,2.932916,0.482423,1.93011,0.388383,178.954177,1.497592,1.497592,False,False,False,False,safe-bo,
65,2,0.705677,0.918623,2.419088,0.54514,2.243079,0.447551,167.71849,1.774449,1.774449,False,False,False,False,safe-bo,
66,2,0.6825,0.944515,2.293465,0.600589,2.473477,0.358999,179.796083,1.564082,1.564082,False,False,False,False,safe-bo,
67,2,0.706347,0.983567,3.196338,0.541032,2.100183,0.410955,179.005924,1.812201,1.812201,False,False,False,False,safe-bo,
68,2,0.729536,0.859809,2.981964,0.469439,2.330133,0.494556,196.753981,2.160714,2.160714,False,False,False,False,safe-bo,
69,2,0.750388,0.774935,3.665242,0.428065,2.30522,0.504764,197.871809,1.261366,1.261366,False,False,False,False,safe-bo,
70,2,0.680039,0.962241,3.403384,0.468694,2.408174,0.535593,196.774119,1.4281,1.4281,False,False,False,False,safe-bo,
71,2,0.686064,0.871528,2.671069,0.304219,2.518299,0.528261,195.904193,1.702913,1.702913,False,False,False,False,safe-bo,
72,2,0.710468,0.830148,3.50001,0.594072,2.364427,0.337575,197.825042,0.952425,0.952425,False,False,False,False,safe-bo,
73,2,0.695104,0.887658,3.325095,0.443421,2.606936,0.493861,196.102247,1.377748,1.377748,False,False,False,False,safe-bo,
74,2,0.597127,0.711862,3.501597,0.3311,2.223007,0.311633,196.668992,1.799683,1.799683,False,False,False,False,safe-bo,
75,2,0.845007,1.176284,3.160239,0.529486,2.362244,0.427613,198.57929,1.893182,1.893182,False,False,False,False,safe-bo,
76,2,0.70015,1.104331,2.743632,0.638818,2.392701,0.511673,199.091775,2.100206,2.100206,False,False,False,False,safe-bo,
77,2,0.808022,0.689229,3.175052,0.348266,2.343488,0.419029,199.954328,1.997109,1.997109,False,False,False,False,safe-bo,
78,2,0.849216,0.810751,1.986443,0.508278,2.476837,0.391293,199.51317,1.0541,1.0541,False,False,False,False,safe-bo,
79,2,0.793059,1.087919,2.87552,0.543175,2.711966,0.333482,200.327399,2.092868,2.092868,False,False,False,False,safe-bo,
80,3,0.651755,0.961585,2.917086,0.499764,0.9917,0.832297,211.087477,2.173553,2.173553,False,False,False,False,CMA-ES,
81,3,0.732682,0.857977,1.838215,0.452531,1.529014,0.536551,122.037449,2.271001,2.271001,False,False,False,False,CMA-ES,
82,3,0.53202,1.528934,0.707066,0.518317,1.367428,0.294136,101.601754,2.01186,2.01186,False,False,False,False,CMA-ES,
83,3,0.558215,0.897283,2.581851,0.429297,0.904022,0.751152,130.77929,1.970833,1.970833,False,False,False,False,CMA-ES,
84,3,0.517734,1.450792,1.750569,0.348458,0.630926,0.483963,195.637064,1.844903,1.844903,False,False,False,False,CMA-ES,
85,3,0.583146,0.990044,1.182908,0.247861,1.799382,0.465757,275.002583,2.111227,2.111227,False,False,False,False,CMA-ES,
86,3,0.749796,0.389057,3.26707,0.07024,1.776249,0.601227,92.050873,2.124307,2.124307,False,False,False,False,CMA-ES,
87,3,0.680013,0.872839,2.220618,0.468552,2.452745,0.432929,155.667536,2.218234,2.218234,False,False,False,False,CMA-ES,
88,3,0.625093,1.174354,2.603776,0.784516,1.501336,0.749041,123.341844,2.001866,2.001866,False,False,False,False,CMA-ES,
89,3,0.599922,1.615459,1.708667,0.548149,1.660138,0.724138,143.403797,1.949471,1.949471,False,False,False,False,CMA-ES,
90,3,0.503406,0.775717,1.371384,0.61717,1.887259,0.53352,163.345298,2.117476,2.117476,False,False,False,False,CMA-ES,
91,3,0.42982,1.65632,1.267082,0.788086,3.0,0.633413,167.679726,2.206067,2.206067,False,False,False,False,CMA-ES,
92,3,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,-2.0,True,False,True,False,CMA-ES,
93,3,0.3,0.0,0.0,0.0,3.0,0.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
94,3,0.3,0.0,0.0,0.0,3.0,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
95,3,0.3,0.0,5.0,1.0,3.0,1.0,0.0,0.0,-2.0,False,False,True,True,CMA-ES,
96,3,1.0,2.0,0.0,1.0,0.5,0.0,360.0,2.157697,2.157697,False,False,False,False,CMA-ES,
97,3,0.3,2.0,0.0,1.0,3.0,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
98,3,1.0,0.0,0.0,0.0,3.0,0.0,360.0,0.0,-2.0,True,False,False,False,CMA-ES,
99,3,1.0,2.0,0.0,1.0,0.5,0.0,0.0,2.12263,2.12263,False,False,False,False,CMA-ES,
100,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.742748,1.742748,False,False,False,False,safe-bo-seed,
101,3,0.655291,1.0525,2.618306,0.529191,1.652518,0.450411,207.275075,2.029161,2.029161,False,False,False,False,safe-bo-seed,
102,3,0.663446,0.909521,2.362997,0.471677,1.967919,0.51304,183.039103,1.287311,1.287311,False,False,False,False,safe-bo-seed,
103,3,0.617092,0.63943,2.747782,0.518241,1.67568,0.453512,180.222115,1.109102,1.109102,False,False,False,False,safe-bo,
104,3,0.583382,0.916976,2.600023,0.402027,1.405067,0.538167,207.112364,1.405101,1.405101,False,False,False,False,safe-bo,
105,3,0.637024,1.04059,3.015331,0.470725,1.590512,0.363191,207.468214,1.338883,1.338883,False,False,False,False,safe-bo,
106,3,0.648503,1.064564,2.226636,0.447742,1.591208,0.387508,206.939602,0.763601,0.763601,False,False,False,False,safe-bo,
107,3,0.53673,1.207873,2.509608,0.594017,1.931542,0.424629,179.58387,1.482596,1.482596,False,False,False,False,safe-bo,
108,3,0.717789,1.055459,2.826473,0.580527,1.531073,0.492176,183.649843,0.808641,0.808641,False,False,False,False,safe-bo,
109,3,0.679448,0.848261,2.625938,0.579603,1.475144,0.471639,207.342285,1.236008,1.236008,False,False,False,False,safe-bo,
110,3,0.662104,0.993713,2.556196,0.600153,1.574683,0.485869,178.847047,1.195286,1.195286,False,False,False,False,safe-bo,
111,3,0.621558,1.158109,2.52662,0.481433,1.337538,0.542126,207.196826,1.276519,1.276519,False,False,False,False,safe-bo,
112,3,0.600674,0.959009,3.062444,0.67038,1.627036,0.380892,183.067274,1.207153,1.207153,False,False,False,False,safe-bo,
113,3,0.642932,0.983146,2.691439,0.532933,1.848259,0.520092,182.976293,1.499948,1.499948,False,False,False,False,safe-bo,
114,3,0.736514,1.038512,2.467555,0.479605,1.592313,0.424419,182.560738,1.420579,1.420579,False,False,False,False,safe-bo,
115,3,0.677292,0.82356,3.045186,0.549316,1.806932,0.375897,183.387971,1.662353,1.662353,False,False,False,False,safe-bo,
116,3,0.625029,1.162364,2.805035,0.414093,1.605418,0.535895,179.395337,1.385734,1.385734,False,False,False,False,safe-bo,
117,3,0.639804,0.92014,2.420028,0.504222,1.439444,0.537332,179.349167,1.259445,1.259445,False,False,False,False,safe-bo,
118,3,0.659924,1.073822,2.793846,0.594125,2.053626,0.549142,180.01985,1.144922,1.144922,False,False,False,False,safe-bo,
119,3,0.633187,1.023783,2.831537,0.481766,1.574399,0.442008,207.37833,2.048627,2.048627,False,False,False,False,safe-bo,
