t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
24,1,0.66816,1.173842,2.602881,0.499888,1.642784,0.517323,180.435339,0.83886,0.83886,False,False,False,False,safe-bo,
25,1,0.605858,1.145842,2.681391,0.507488,1.807185,0.491241,179.91161,0.743116,0.743116,False,False,False,False,safe-bo,
26,1,0.572268,1.200712,2.152786,0.364701,1.622556,0.611541,180.417361,0.850783,0.850783,False,False,False,False,safe-bo,
27,1,0.679492,0.797116,2.089677,0.491475,1.97479,0.515962,180.725033,0.818805,0.818805,False,False,False,False,safe-bo,
28,1,0.60467,0.843133,2.505898,0.556058,1.641997,0.468007,180.463393,0.76131,0.76131,False,False,False,False,safe-bo,
29,1,0.579841,0.996051,2.596609,0.514315,2.025916,0.705021,179.651137,0.654969,0.654969,False,False,False,False,safe-bo,
30,1,0.618689,0.910752,2.585806,0.536996,1.944298,0.383391,179.986431,0.617459,0.617459,False,False,False,False,safe-bo,
31,1,0.685611,1.123321,2.847619,0.435728,1.886532,0.416955,197.223337,0.755599,0.755599,False,False,False,False,safe-bo,
32,1,0.661787,1.201361,2.863349,0.652267,1.900402,0.520547,134.154762,0.734362,0.734362,False,False,False,False,safe-bo,
33,1,0.561895,0.740922,2.352545,0.485841,1.986384,0.519306,181.222382,0.690321,0.690321,False,False,False,False,safe-bo,
34,1,0.574524,0.61455,2.096922,0.540373,2.011214,0.457548,181.151021,0.6405,0.6405,False,False,False,False,safe-bo,
35,1,0.643826,1.255497,2.283602,0.350165,1.736118,0.479287,180.387182,0.872057,0.872057,False,False,False,False,safe-bo,
36,1,0.582867,1.369609,2.704746,0.401663,1.818692,0.357202,133.856579,0.674462,0.674462,False,False,False,False,safe-bo,
37,1,0.634739,1.125567,2.523906,0.375599,1.701632,0.291008,180.879354,0.733288,0.733288,False,False,False,False,safe-bo,
38,1,0.69007,1.525417,2.617126,0.299931,1.452881,0.509649,181.137532,0.899307,0.899307,False,False,False,False,safe-bo,
39,1,0.710086,1.347147,2.755959,0.487769,1.353424,0.597703,197.320511,0.935657,0.935657,False,False,False,False,safe-bo,
40,1,0.766003,1.38808,2.78296,0.506483,1.347137,0.373262,197.606839,0.838087,0.838087,False,False,False,False,safe-bo,
41,1,0.71416,1.376582,2.554849,0.508364,1.380678,0.550689,180.96883,0.865922,0.865922,False,False,False,False,safe-bo,
42,1,0.742219,1.26668,2.388551,0.429366,1.446366,0.532577,197.831699,1.009032,1.009032,False,False,False,False,safe-bo,
43,1,0.678299,1.2637,2.136345,0.465683,1.522561,0.59935,180.998359,0.925646,0.925646,False,False,False,False,safe-bo,
44,1,0.775164,1.183771,2.148568,0.348135,1.488184,0.569931,181.452734,1.135421,1.135421,False,False,False,False,safe-bo,
45,1,0.753627,1.143445,1.988516,0.231253,1.304222,0.483153,180.09388,1.048,1.048,False,False,False,False,safe-bo,
46,1,0.728859,1.318879,2.411618,0.287955,1.369784,0.459178,180.864637,0.941758,0.941758,False,False,False,False,safe-bo,
47,1,0.793273,1.14594,2.322276,0.318922,1.382866,0.57557,197.301406,1.145489,1.145489,False,False,False,False,safe-bo,
48,1,0.693403,1.290989,2.474056,0.357975,1.333674,0.65445,181.351473,0.917679,0.917679,False,False,False,False,safe-bo,
49,1,0.782772,1.10173,2.375302,0.255816,1.582575,0.415465,181.417003,1.026924,1.026924,False,False,False,False,safe-bo,
50,1,0.835532,1.019247,2.277489,0.329503,1.253919,0.557596,181.74408,1.135852,1.135852,False,False,False,False,safe-bo,
51,1,0.766971,1.105914,2.347341,0.201433,1.258224,0.559741,197.665057,1.045689,1.045689,False,False,False,False,safe-bo,
52,1,0.774937,1.027866,3.044892,0.519466,1.605067,0.519645,197.388598,0.95056,0.95056,False,False,False,False,safe-bo,
53,1,0.801735,1.165334,2.786101,0.276,1.194419,0.634889,197.026635,1.032258,1.032258,False,False,False,False,safe-bo,
54,1,0.670054,1.110075,2.523692,0.336657,1.263413,0.597964,197.563909,0.91466,0.91466,False,False,False,False,safe-bo,
55,1,0.727802,1.099072,2.515919,0.378576,1.175027,0.528563,197.094359,0.960243,0.960243,False,False,False,False,safe-bo,
56,1,0.853901,0.914676,2.133646,0.277786,1.386455,0.661434,181.245259,1.222268,1.222268,False,False,False,False,safe-bo,
57,1,0.861046,0.87292,1.882308,0.161761,1.194236,0.611932,181.769105,1.133459,1.133459,False,False,False,False,safe-bo,
58,1,0.933456,0.985458,2.315855,0.285817,1.685011,0.676507,181.758342,1.264343,1.264343,False,False,False,False,safe-bo,
59,1,0.906277,0.900616,2.354288,0.357265,1.88529,0.556589,180.933942,1.154396,1.154396,False,False,False,False,safe-bo,
60,1,0.88603,0.835331,2.207007,0.394468,1.625407,0.665838,181.863754,1.252712,1.252712,False,False,False,False,safe-bo,
61,1,0.959764,1.058773,2.097695,0.337473,1.332599,0.574531,181.630091,1.346707,1.346707,False,False,False,False,safe-bo,
62,1,0.951414,0.88397,2.687992,0.327692,1.313481,0.486538,197.166627,1.307797,1.307797,False,False,False,False,safe-bo,
63,1,0.970976,1.093555,2.624921,0.325271,1.379048,0.634655,196.695494,1.297195,1.297195,False,False,False,False,safe-bo,
64,1,0.945438,0.936982,2.445181,0.376125,1.489972,0.550361,180.831255,1.283742,1.283742,False,False,False,False,safe-bo,
65,1,0.888745,0.893571,2.016887,0.285047,1.446066,0.483535,182.013961,1.266201,1.266201,False,False,False,False,safe-bo,
66,1,0.994051,1.217495,2.442012,0.372548,1.526524,0.727403,180.504754,1.390003,1.390003,False,False,False,False,safe-bo,
67,1,0.964669,1.41994,2.446338,0.373398,1.409649,0.668183,181.101546,1.346624,1.346624,False,False,False,False,safe-bo,
68,1,1.0,1.129829,2.467306,0.465204,1.581281,0.72904,197.446447,1.350707,1.350707,False,False,False,False,safe-bo,
69,1,0.967704,1.17818,2.681952,0.42751,1.728416,0.799856,180.983605,1.20674,1.20674,False,False,False,False,safe-bo,
70,1,1.0,1.214599,2.292903,0.393265,1.632727,0.605836,181.093506,1.397584,1.397584,False,False,False,False,safe-bo,
71,1,1.0,0.929634,2.407299,0.316474,1.800125,0.448126,196.975288,1.237184,1.237184,False,False,False,False,safe-bo,
72,1,0.923323,1.301348,2.470882,0.35246,1.36063,0.602233,197.678521,1.264235,1.264235,False,False,False,False,safe-bo,
73,1,1.0,1.03308,2.610937,0.322723,1.425913,0.559043,197.568269,1.399368,1.399368,False,False,False,False,safe-bo,
74,1,1.0,1.065834,2.798463,0.156223,1.671,0.644482,197.356712,1.24409,1.24409,False,False,False,False,safe-bo,
75,1,0.997958,0.94341,2.174346,0.386998,1.36263,0.613752,180.327223,1.407635,1.407635,False,False,False,False,safe-bo,
76,1,1.0,1.173376,2.092462,0.382067,1.505898,0.653944,180.370152,1.43006,1.43006,False,False,False,False,safe-bo,
77,1,0.965816,0.809025,2.216342,0.364697,1.625872,0.651822,181.680309,1.348572,1.348572,False,False,False,False,safe-bo,
78,1,0.925358,1.076179,2.232617,0.499272,1.33235,0.780936,181.0021,1.202845,1.202845,False,False,False,False,safe-bo,
79,1,1.0,1.453884,2.575973,0.318261,1.682306,0.686686,181.518263,1.353338,1.353338,False,False,False,False,safe-bo,
80,1,1.0,1.096622,2.007745,0.306576,1.449426,0.704347,180.179689,1.476404,1.476404,False,False,False,False,safe-bo,
81,1,0.873553,0.988875,2.08312,0.284475,1.682806,0.57582,180.697202,1.24885,1.24885,False,False,False,False,safe-bo,
82,1,1.0,0.902202,2.08623,0.397233,1.496354,0.86513,180.442312,1.222316,1.222316,False,False,False,False,safe-bo,
83,1,0.983019,1.138907,2.400488,0.44194,1.48125,0.63315,180.425541,1.346224,1.346224,False,False,False,False,safe-bo,
84,1,0.94007,0.964961,2.13193,0.148667,1.62835,0.741416,181.907775,1.236906,1.236906,False,False,False,False,safe-bo,
85,1,0.946373,1.066118,2.428774,0.227069,1.2932,0.849418,197.266802,1.173826,1.173826,False,False,False,False,safe-bo,
86,1,0.969451,0.973204,1.838827,0.291745,1.264672,0.818495,181.373971,1.206543,1.206543,False,False,False,False,safe-bo,
87,1,0.960963,1.108152,1.731617,0.451094,1.468203,0.638596,181.457984,1.340143,1.340143,False,False,False,False,safe-bo,
88,1,1.0,1.125746,2.263786,0.333979,1.548195,0.659481,181.548837,1.437183,1.437183,False,False,False,False,safe-bo,
89,1,0.956029,1.085049,2.013728,0.235807,1.593431,0.71393,181.308977,1.308289,1.308289,False,False,False,False,safe-bo,
90,1,1.0,1.118863,1.785815,0.123555,1.448311,0.662356,181.577742,1.375045,1.375045,False,False,False,False,safe-bo,
91,1,1.0,1.19845,2.475608,0.293191,1.582649,0.702294,181.124579,1.311525,1.311525,False,False,False,False,safe-bo,
92,1,0.935089,1.163486,2.367761,0.298086,1.402516,0.767294,197.10809,1.216191,1.216191,False,False,False,False,safe-bo,
93,1,0.921421,1.166452,1.825787,0.234219,1.474868,0.557898,181.622507,1.295292,1.295292,False,False,False,False,safe-bo,
94,1,1.0,1.059771,2.227729,0.440609,1.627612,0.625488,180.842494,1.405583,1.405583,False,False,False,False,safe-bo,
95,1,1.0,1.268603,2.34831,0.271798,1.071366,0.866689,180.187912,1.137628,1.137628,False,False,False,False,safe-bo,
96,1,0.989952,1.062046,2.248528,0.293668,1.577813,0.615446,196.375318,1.411776,1.411776,False,False,False,False,safe-bo,
97,1,0.972898,1.088258,2.666652,0.406664,1.478831,0.866669,197.081268,1.152021,1.152021,False,False,False,False,safe-bo,
98,1,1.0,0.872135,2.468326,0.350615,1.565785,0.612359,196.73336,1.403989,1.403989,False,False,False,False,safe-bo,
99,1,0.972389,1.100852,2.094236,0.303423,1.3429,0.666894,181.85337,1.398478,1.398478,False,False,False,False,safe-bo,
100,1,0.986114,1.056208,2.28962,0.331446,1.656553,0.700758,181.748351,1.383181,1.383181,False,False,False,False,safe-bo,
101,1,1.0,1.089593,2.769082,0.528067,1.458309,0.676487,180.724408,1.278588,1.278588,False,False,False,False,safe-bo,
102,1,1.0,0.830427,2.07571,0.480708,1.473142,0.774783,181.245412,1.287933,1.287933,False,False,False,False,safe-bo,
103,1,1.0,0.917595,1.808877,0.336441,1.417716,0.620352,181.30804,1.452314,1.452314,False,False,False,False,safe-bo,
104,1,1.0,0.831904,2.079458,0.298992,1.565438,0.682757,181.085178,1.427137,1.427137,False,False,False,False,safe-bo,
105,1,0.925418,1.201947,2.496674,0.310198,1.314818,0.736932,197.404567,1.260549,1.260549,False,False,False,False,safe-bo,
106,1,0.963271,1.044809,2.190539,0.229668,1.321554,0.73449,181.612938,1.300775,1.300775,False,False,False,False,safe-bo,
107,1,1.0,1.008887,2.204961,0.329956,1.386898,0.66053,181.519776,1.469032,1.469032,False,False,False,False,safe-bo,
108,1,1.0,1.449872,2.247718,0.380704,1.067884,0.720294,180.607612,1.224265,1.224265,False,False,False,False,safe-bo,
109,1,0.972135,1.250322,2.371093,0.3038,1.469466,0.688475,180.994697,1.402572,1.402572,False,False,False,False,safe-bo,
110,1,0.908921,0.87069,1.897581,0.448731,1.490598,0.679053,180.923707,1.271714,1.271714,False,False,False,False,safe-bo,
111,1,1.0,1.068803,2.152278,0.348974,1.707328,0.584782,196.680379,1.383883,1.383883,False,False,False,False,safe-bo,
112,1,1.0,1.207324,2.017008,0.326326,1.581117,0.657894,197.687228,1.39379,1.39379,False,False,False,False,safe-bo,
113,1,1.0,1.01705,1.89716,0.294119,1.384498,0.577322,180.469622,1.420673,1.420673,False,False,False,False,safe-bo,
114,1,0.96466,1.199761,2.010468,0.370627,1.626332,0.711917,197.947869,1.382785,1.382785,False,False,False,False,safe-bo,
115,1,1.0,1.057699,2.117037,0.282776,1.363865,0.591736,180.317386,1.445698,1.445698,False,False,False,False,safe-bo,
116,1,1.0,1.004979,2.431879,0.308633,1.415267,0.689843,180.692672,1.400212,1.400212,False,False,False,False,safe-bo,
117,1,1.0,1.23779,1.678399,0.38326,1.264532,0.780926,198.020789,1.213613,1.213613,False,False,False,False,safe-bo,
118,1,0.969533,1.249283,2.069159,0.198201,0.908486,0.774107,197.534062,1.079833,1.079833,False,False,False,False,safe-bo,
119,1,1.0,1.29998,1.768007,0.304819,1.167678,0.688271,180.965482,1.334955,1.334955,False,False,False,False,safe-bo,
120,1,0.996994,1.099517,2.153669,0.279949,1.66072,0.644712,180.849144,1.387026,1.387026,False,False,False,False,safe-bo,
121,1,1.0,1.366828,2.040916,0.407741,1.448799,0.693447,197.991509,1.384485,1.384485,False,False,False,False,safe-bo,
122,1,0.995213,1.164854,1.795935,0.407164,1.491448,0.825075,197.93539,1.280104,1.280104,False,False,False,False,safe-bo,
123,1,1.0,1.149529,1.646601,0.363982,1.416619,0.75622,181.139768,1.392741,1.392741,False,False,False,False,safe-bo,
124,1,1.0,1.111583,1.656818,0.308294,1.245248,0.706397,180.941563,1.303283,1.303283,False,False,False,False,safe-bo,
125,1,0.952561,0.986367,2.425182,0.390154,1.591373,0.744438,180.758225,1.259835,1.259835,False,False,False,False,safe-bo,
126,1,1.0,1.010874,2.429658,0.232951,1.704296,0.56235,196.619831,1.408833,1.408833,False,False,False,False,safe-bo,
127,1,0.981423,1.098095,1.839079,0.291577,1.498464,0.708846,180.983265,1.36242,1.36242,False,False,False,False,safe-bo,
128,1,0.957877,1.113877,2.38015,0.333939,1.337449,0.847,196.631099,1.171765,1.171765,False,False,False,False,safe-bo,
129,1,0.968779,1.041626,2.113142,0.273151,1.223935,0.753406,198.574929,1.275337,1.275337,False,False,False,False,safe-bo,
130,1,1.0,1.216671,2.054039,0.420333,1.425173,0.835614,197.99504,1.235328,1.235328,False,False,False,False,safe-bo,
131,1,1.0,1.131403,1.672384,0.324799,1.347214,0.683076,198.51816,1.392477,1.392477,False,False,False,False,safe-bo,
132,1,1.0,0.769177,1.835033,0.382831,1.173814,0.595127,198.272325,1.30657,1.30657,False,False,False,False,safe-bo,
133,1,1.0,0.950153,1.606257,0.367123,1.244086,0.661796,197.947466,1.373989,1.373989,False,False,False,False,safe-bo,
134,1,0.958064,1.138654,1.741357,0.338736,1.510481,0.722259,181.462999,1.326713,1.326713,False,False,False,False,safe-bo,
135,1,1.0,1.040701,2.059018,0.261015,1.695764,0.785272,196.454488,1.38324,1.38324,False,False,False,False,safe-bo,
136,1,1.0,1.03045,1.879502,0.175527,1.458495,0.796338,197.194459,1.324764,1.324764,False,False,False,False,safe-bo,
137,1,1.0,1.057705,2.01578,0.228722,1.21158,0.662037,197.388254,1.398241,1.398241,False,False,False,False,safe-bo,
138,1,0.976686,1.202295,1.820691,0.421289,1.308996,0.722785,197.307673,1.278613,1.278613,False,False,False,False,safe-bo,
139,1,0.971266,1.023557,1.828203,0.151951,1.168658,0.676323,197.171104,1.266774,1.266774,False,False,False,False,safe-bo,
140,1,1.0,1.180305,2.426219,0.327724,1.653493,0.653144,180.891734,1.390201,1.390201,False,False,False,False,safe-bo,
141,1,1.0,1.050461,1.843693,0.312191,1.402549,0.655216,198.174541,1.475083,1.475083,False,False,False,False,safe-bo,
142,1,0.917998,1.062513,2.098346,0.377717,1.210653,0.762738,197.003029,1.137625,1.137625,False,False,False,False,safe-bo,
143,1,1.0,1.127995,2.523062,0.247489,1.127186,0.657831,197.604885,1.303668,1.303668,False,False,False,False,safe-bo,
144,1,0.969192,0.954172,2.067382,0.400021,1.295255,0.618696,198.907965,1.370226,1.370226,False,False,False,False,safe-bo,
145,1,0.953913,1.185524,2.275432,0.269776,1.357877,0.608812,198.575072,1.393493,1.393493,False,False,False,False,safe-bo,
146,1,0.947989,0.857104,1.969146,0.344464,1.509936,0.552948,197.130462,1.381405,1.381405,False,False,False,False,safe-bo,
147,1,1.0,0.944796,1.848021,0.230081,1.4933,0.642767,196.959268,1.430153,1.430153,False,False,False,False,safe-bo,
148,1,1.0,1.020674,2.057932,0.341297,1.463619,0.676729,198.894717,1.408104,1.408104,False,False,False,False,safe-bo,
149,1,1.0,1.259303,1.78372,0.381948,1.211516,0.631824,199.076658,1.318833,1.318833,False,False,False,False,safe-bo,
150,1,1.0,0.975157,2.212317,0.391865,1.624962,0.664909,180.945825,1.403376,1.403376,False,False,False,False,safe-bo,
151,1,1.0,1.217222,1.947675,0.334107,1.285211,0.68378,199.040353,1.377865,1.377865,False,False,False,False,safe-bo,
152,1,0.992432,1.153611,2.284805,0.140058,1.50592,0.730768,196.537235,1.403629,1.403629,False,False,False,False,safe-bo,
153,1,0.850023,0.900757,2.49145,0.257735,1.444899,0.805174,196.532856,1.073678,1.073678,False,False,False,False,safe-bo,
154,1,0.957963,1.253854,2.730061,0.086619,1.443206,0.757705,182.020546,1.194526,1.194526,False,False,False,False,safe-bo,
155,1,0.95934,0.96723,1.686324,0.292116,1.294983,0.679721,198.202781,1.270939,1.270939,False,False,False,False,safe-bo,
156,1,1.0,0.981869,1.929463,0.322832,1.41091,0.72152,181.132334,1.378192,1.378192,False,False,False,False,safe-bo,
157,1,1.0,1.287612,2.05877,0.283574,1.661027,0.621641,196.372809,1.426574,1.426574,False,False,False,False,safe-bo,
158,1,0.989772,1.035257,2.228236,0.239217,1.603931,0.64774,196.697476,1.424696,1.424696,False,False,False,False,safe-bo,
159,1,1.0,1.148687,1.826261,0.357679,1.353172,0.710907,198.835469,1.425806,1.425806,False,False,False,False,safe-bo,
160,1,0.916696,0.986808,2.418078,0.23637,1.567919,0.733293,182.2018,1.238772,1.238772,False,False,False,False,safe-bo,
161,1,0.926609,1.035442,2.343745,0.208967,1.635353,0.665375,180.364126,1.248034,1.248034,False,False,False,False,safe-bo,
162,1,1.0,1.117843,1.832076,0.367161,1.047109,0.556806,180.548423,1.273413,1.273413,False,False,False,False,safe-bo,
163,1,1.0,1.207861,2.355811,0.323373,1.535125,0.578616,196.729015,1.434162,1.434162,False,False,False,False,safe-bo,
164,1,1.0,1.109172,2.065585,0.272073,1.471228,0.715379,197.184123,1.418095,1.418095,False,False,False,False,safe-bo,
165,1,1.0,1.027502,1.796617,0.433118,1.258,0.762182,198.598746,1.276772,1.276772,False,False,False,False,safe-bo,
166,1,1.0,1.017767,1.748766,0.305371,1.31401,0.651006,198.369656,1.430425,1.430425,False,False,False,False,safe-bo,
167,1,0.985338,1.392905,2.240546,0.450375,1.551839,0.602197,181.968726,1.384247,1.384247,False,False,False,False,safe-bo,
168,1,0.947543,1.092576,1.900441,0.387335,1.533109,0.575546,196.406801,1.376093,1.376093,False,False,False,False,safe-bo,
169,1,1.0,0.945987,2.384958,0.375431,1.547518,0.754659,180.417872,1.378821,1.378821,False,False,False,False,safe-bo,
170,1,0.985587,1.098956,2.066292,0.257234,1.051432,0.816658,180.359776,1.16113,1.16113,False,False,False,False,safe-bo,
171,1,1.0,1.202273,2.378829,0.330863,1.617666,0.801641,196.803392,1.304752,1.304752,False,False,False,False,safe-bo,
172,1,0.888403,1.204814,2.051017,0.366326,1.324575,0.558464,198.730466,1.315035,1.315035,False,False,False,False,safe-bo,
173,1,1.0,0.890281,2.357784,0.331489,1.471846,0.754123,181.929642,1.357895,1.357895,False,False,False,False,safe-bo,
174,1,1.0,1.156403,2.419293,0.254111,1.524545,0.568919,182.252586,1.395522,1.395522,False,False,False,False,safe-bo,
175,1,0.964188,1.045979,2.210391,0.343432,1.262709,0.730602,181.707572,1.29186,1.29186,False,False,False,False,safe-bo,
176,1,1.0,1.163158,2.522583,0.285727,1.524468,0.872364,182.16569,1.245328,1.245328,False,False,False,False,safe-bo,
177,1,0.995633,1.105508,1.715538,0.231323,1.305116,0.644514,197.924236,1.384447,1.384447,False,False,False,False,safe-bo,
178,1,1.0,0.806901,2.087954,0.252199,1.640638,0.612932,196.402119,1.437409,1.437409,False,False,False,False,safe-bo,
179,1,0.988241,1.098279,1.840479,0.210768,1.404856,0.531287,197.229807,1.428241,1.428241,False,False,False,False,safe-bo,
180,1,1.0,1.066566,1.890316,0.392629,1.177152,0.639728,196.708976,1.325034,1.325034,False,False,False,False,safe-bo,
181,1,0.951209,1.278107,2.199036,0.279967,1.559038,0.8292,196.63131,1.175374,1.175374,False,False,False,False,safe-bo,
182,1,1.0,1.251827,1.966194,0.608054,1.283351,0.613293,180.700958,1.306013,1.306013,False,False,False,False,safe-bo,
183,1,1.0,1.116695,2.216132,0.232111,1.582881,0.771514,196.546038,1.349606,1.349606,False,False,False,False,safe-bo,
184,1,1.0,0.90068,2.333061,0.359109,1.535944,0.57751,197.764549,1.399969,1.399969,False,False,False,False,safe-bo,
185,1,0.948377,1.186776,1.996902,0.238085,1.350014,0.612893,197.311721,1.372291,1.372291,False,False,False,False,safe-bo,
186,1,1.0,1.3048,1.819294,0.316765,1.219615,0.762936,180.470238,1.315463,1.315463,False,False,False,False,safe-bo,
187,1,1.0,1.245972,1.948231,0.336077,1.593637,0.726442,181.800816,1.355665,1.355665,False,False,False,False,safe-bo,
188,1,1.0,1.213447,2.343834,0.196796,1.449894,0.749589,180.246909,1.359581,1.359581,False,False,False,False,safe-bo,
189,1,1.0,1.167186,2.012291,0.318824,1.453886,0.596964,181.503659,1.431848,1.431848,False,False,False,False,safe-bo,
190,1,1.0,1.145823,2.014381,0.294651,1.350553,0.674746,181.638331,1.360518,1.360518,False,False,False,False,safe-bo,
191,1,0.943285,1.140436,1.997749,0.420998,1.321684,0.699871,182.136576,1.304767,1.304767,False,False,False,False,safe-bo,
192,1,0.871113,1.22456,1.667135,0.263904,1.21514,0.506561,181.4207,1.15606,1.15606,False,False,False,False,safe-bo,
193,1,1.0,1.121771,2.137216,0.347313,1.436194,0.615837,197.731121,1.411378,1.411378,False,False,False,False,safe-bo,
194,1,0.912343,1.034096,2.080757,0.239349,1.396537,0.726531,181.702138,1.275245,1.275245,False,False,False,False,safe-bo,
195,1,0.96143,1.268139,2.580496,0.297192,1.257147,0.784074,197.470596,1.216986,1.216986,False,False,False,False,safe-bo,
196,1,0.882015,1.027058,2.036342,0.389566,1.444287,0.600441,197.330373,1.245278,1.245278,False,False,False,False,safe-bo,
197,1,0.924282,1.088491,1.794504,0.308101,1.336069,0.70373,181.231355,1.287276,1.287276,False,False,False,False,safe-bo,
198,1,0.979423,1.083135,1.87146,0.275414,1.270628,0.645257,180.204976,1.388058,1.388058,False,False,False,False,safe-bo,
199,1,1.0,1.202118,1.922651,0.408311,1.542389,0.728307,180.06819,1.356487,1.356487,False,False,False,False,safe-bo,
200,1,1.0,1.143123,2.195312,0.472103,1.613143,0.646754,179.996004,1.394513,1.394513,False,False,False,False,safe-bo,
201,1,0.962219,1.118432,2.645365,0.279786,1.531915,0.677246,197.766704,1.304719,1.304719,False,False,False,False,safe-bo,
202,1,1.0,0.874395,1.952268,0.418587,1.424139,0.679999,181.666555,1.468566,1.468566,False,False,False,False,safe-bo,
203,1,1.0,1.18314,2.395015,0.389802,1.529992,0.777343,182.093446,1.262063,1.262063,False,False,False,False,safe-bo,
204,1,0.922465,0.840053,2.058501,0.373159,1.618613,0.70619,196.446262,1.305553,1.305553,False,False,False,False,safe-bo,
205,1,0.947073,0.891721,2.103329,0.387707,1.809592,0.723374,195.892159,1.233156,1.233156,False,False,False,False,safe-bo,
206,1,1.0,1.139466,2.293248,0.320642,1.440351,0.651478,180.510038,1.411175,1.411175,False,False,False,False,safe-bo,
207,1,0.953106,1.105803,1.980217,0.354836,1.623,0.744095,196.054255,1.36142,1.36142,False,False,False,False,safe-bo,
208,1,1.0,0.854508,2.12884,0.247855,1.540102,0.820319,180.769697,1.299835,1.299835,False,False,False,False,safe-bo,
209,1,0.987197,1.138087,1.580129,0.328671,1.264745,0.662965,180.662842,1.40207,1.40207,False,False,False,False,safe-bo,
210,1,1.0,0.980656,2.198534,0.329506,1.506818,0.634821,182.027861,1.415484,1.415484,False,False,False,False,safe-bo,
211,1,1.0,1.268447,2.083778,0.37219,1.347414,0.512948,180.095389,1.402188,1.402188,False,False,False,False,safe-bo,
212,1,0.975462,1.039552,1.973222,0.356032,1.545794,0.651211,181.679409,1.377248,1.377248,False,False,False,False,safe-bo,
213,1,0.964081,1.163065,1.747942,0.292329,1.260764,0.669438,180.563078,1.29767,1.29767,False,False,False,False,safe-bo,
214,1,0.920707,0.955004,2.345636,0.2567,1.554694,0.820379,180.376871,1.183945,1.183945,False,False,False,False,safe-bo,
215,1,1.0,1.036044,2.14304,0.375398,1.323868,0.775053,197.834066,1.31519,1.31519,False,False,False,False,safe-bo,
216,1,0.98452,1.201644,1.953111,0.328506,1.28154,0.640526,196.191546,1.381014,1.381014,False,False,False,False,safe-bo,
