t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
24,1,0.815227,1.065298,2.047284,0.398421,1.762083,0.396768,180.635392,0.998492,0.998492,False,False,False,False,safe-bo,
25,1,0.694567,1.023556,1.729196,0.433568,1.628842,0.553543,180.139109,0.9709,0.9709,False,False,False,False,safe-bo,
26,1,0.802616,0.867099,1.621246,0.364273,1.546012,0.518286,180.91797,1.155194,1.155194,False,False,False,False,safe-bo,
27,1,0.89088,0.753724,1.636583,0.353316,1.359152,0.606372,182.063033,1.246114,1.246114,False,False,False,False,safe-bo,
28,1,0.882511,0.712504,1.41513,0.328363,1.27496,0.6611,180.420546,1.170458,1.170458,False,False,False,False,safe-bo,
29,1,0.995822,0.821298,0.875779,0.404817,1.296226,0.525185,181.475544,1.194063,1.194063,False,False,False,False,safe-bo,
30,1,0.921998,0.753243,1.253449,0.380767,1.546728,0.604748,182.611527,1.190114,1.190114,False,False,False,False,safe-bo,
31,1,0.925608,0.892267,1.447075,0.402095,1.13215,0.664027,181.527386,1.155893,1.155893,False,False,False,False,safe-bo,
32,1,0.881825,0.862003,1.911528,0.42356,1.345261,0.448998,197.166153,1.197921,1.197921,False,False,False,False,safe-bo,
33,1,0.813148,0.954435,1.289369,0.218017,1.231708,0.717913,182.480394,1.047303,1.047303,False,False,False,False,safe-bo,
34,1,0.901287,0.95379,1.113403,0.401304,1.732654,0.503589,181.133794,1.105848,1.105848,False,False,False,False,safe-bo,
35,1,0.961792,0.533451,1.355297,0.336432,1.004449,0.668761,182.116686,1.136527,1.136527,False,False,False,False,safe-bo,
36,1,0.859678,0.502278,2.112865,0.439706,1.461664,0.477835,179.613517,1.187516,1.187516,False,False,False,False,safe-bo,
37,1,0.768652,0.673069,1.84928,0.161848,1.27246,0.531273,179.409354,1.067432,1.067432,False,False,False,False,safe-bo,
38,1,0.876953,0.829781,1.828946,0.30824,1.188778,0.693726,179.986194,1.133201,1.133201,False,False,False,False,safe-bo,
39,1,0.957762,0.606466,2.458869,0.346756,0.987265,0.5012,183.318063,1.141507,1.141507,False,False,False,False,safe-bo,
40,2,0.859547,0.78949,2.123322,0.339672,1.604291,0.468519,264.415207,1.664567,1.664567,False,False,False,False,CMA-ES,
41,2,0.770823,1.140006,1.869287,0.601473,1.181226,0.58771,214.575293,1.266589,1.266589,False,False,False,False,CMA-ES,
42,2,0.593379,1.076785,3.340309,0.510601,2.012619,0.434198,62.893942,0.780501,0.780501,False,False,False,False,CMA-ES,
43,2,0.708171,0.320011,3.851615,0.386107,1.29644,0.713261,180.708072,0.827055,0.827055,False,False,False,False,CMA-ES,
44,2,0.712595,0.797718,0.535256,0.616893,1.872286,0.410656,134.722991,0.902559,0.902559,False,False,False,False,CMA-ES,
45,2,0.454527,0.635056,4.130581,0.640092,1.483983,0.492321,196.720836,0.485889,0.485889,False,False,False,False,CMA-ES,
46,2,0.691813,1.258604,2.477348,0.568801,1.994714,0.561993,198.989829,1.049748,1.049748,False,False,False,False,CMA-ES,
47,2,0.611178,0.599036,2.911813,0.295015,1.977254,0.49895,160.813398,0.964306,0.964306,False,False,False,False,CMA-ES,
48,2,0.791048,1.033406,1.434457,0.397451,1.619056,0.38991,107.759516,1.380265,1.380265,False,False,False,False,CMA-ES,
49,2,0.845677,0.910799,3.350149,0.668613,1.641151,0.469956,194.656738,1.152366,1.152366,False,False,False,False,CMA-ES,
50,2,0.58354,0.642264,0.702477,0.672871,2.228084,0.540212,278.673648,0.640367,0.640367,False,False,False,False,CMA-ES,
51,2,0.831775,0.945621,3.705488,0.868575,2.139397,0.440652,181.296262,0.670524,0.670524,False,False,False,False,CMA-ES,
52,2,0.3,0.0,5.0,1.0,3.0,1.0,360.0,0.0,-2.0,False,False,True,True,CMA-ES,
53,2,0.3,2.0,0.0,0.0,0.5,1.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
54,2,1.0,2.0,0.0,1.0,0.5,1.0,0.0,0.391138,0.391138,False,False,False,False,CMA-ES,
55,2,0.3,2.0,5.0,1.0,3.0,0.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
56,2,0.3,2.0,0.0,1.0,0.5,0.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
57,2,0.3,2.0,5.0,1.0,0.5,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
58,2,0.3,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-2.0,False,False,False,True,CMA-ES,
59,2,0.3,0.0,0.0,1.0,3.0,1.0,0.0,0.0,-2.0,False,False,True,True,CMA-ES,
60,2,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.16119,1.16119,False,False,False,False,safe-bo-seed,
61,2,0.669779,0.958354,2.501149,0.559211,1.830712,0.4755,167.926418,1.118993,1.118993,False,False,False,False,safe-bo-seed,
62,2,0.60637,0.882757,2.37145,0.498384,1.925145,0.494152,196.322484,1.025688,1.025688,False,False,False,False,safe-bo-seed,
63,2,0.581166,1.066496,2.593619,0.459503,1.744327,0.476236,167.422582,1.027054,1.027054,False,False,False,False,safe-bo,
64,2,0.636491,1.103074,2.563335,0.401344,1.442345,0.407565,179.671872,1.096305,1.096305,False,False,False,False,safe-bo,
65,2,0.638823,1.031892,2.049508,0.46406,1.755315,0.466733,168.436185,1.128336,1.128336,False,False,False,False,safe-bo,
66,2,0.791822,0.890545,2.294377,0.231759,2.371042,0.672416,195.776251,0.958219,0.958219,False,False,False,False,safe-bo,
67,2,0.639493,1.096836,2.826758,0.459952,1.612418,0.430136,179.723619,1.085599,1.085599,False,False,False,False,safe-bo,
68,2,0.548195,1.294979,2.274863,0.416033,1.711399,0.415452,196.836799,0.96254,0.96254,False,False,False,False,safe-bo,
69,2,0.667415,0.922204,2.337224,0.474997,1.815832,0.409118,195.672384,1.186295,1.186295,False,False,False,False,safe-bo,
70,2,0.617918,1.024636,2.758643,0.474252,1.893873,0.450155,195.692522,0.948219,0.948219,False,False,False,False,safe-bo,
71,2,0.6001,1.031615,2.767821,0.347449,1.911504,0.465414,168.57474,0.930867,0.930867,False,False,False,False,safe-bo,
72,2,0.61743,0.741865,2.082374,0.523015,1.320266,0.391955,167.283173,1.080354,1.080354,False,False,False,False,safe-bo,
73,2,0.687461,0.893556,2.604777,0.542359,1.322334,0.376165,168.216687,1.147266,1.147266,False,False,False,False,safe-bo,
74,2,0.691588,0.953252,2.22853,0.410352,1.86795,0.297843,197.018123,1.052783,1.052783,False,False,False,False,safe-bo,
75,2,0.782886,1.23868,2.515498,0.535044,1.847944,0.342175,197.497693,1.197675,1.197675,False,False,False,False,safe-bo,
76,2,0.713482,0.93692,2.237498,0.431092,1.986723,0.181665,167.745861,0.889921,0.889921,False,False,False,False,safe-bo,
77,2,0.841631,1.395447,2.654701,0.527034,1.604041,0.475837,194.63673,1.463103,1.463103,False,False,False,False,safe-bo,
78,2,0.831913,1.471059,2.584854,0.615214,1.374347,0.496866,168.168727,1.374915,1.374915,False,False,False,False,safe-bo,
79,2,0.905154,1.623558,2.548257,0.60077,1.985875,0.314763,198.210148,1.173404,1.173404,False,False,False,False,safe-bo,
80,3,0.651755,0.961585,2.917086,0.499764,0.9917,0.832297,211.087477,1.142996,1.142996,False,False,False,False,CMA-ES,
81,3,0.732682,0.857977,1.838215,0.452531,1.529014,0.536551,122.037449,1.794649,1.794649,False,False,False,False,CMA-ES,
82,3,0.53202,1.528934,0.707066,0.518317,1.367428,0.294136,101.601754,0.906051,0.906051,False,False,False,False,CMA-ES,
83,3,0.558215,0.897283,2.581851,0.429297,0.904022,0.751152,130.77929,1.05627,1.05627,False,False,False,False,CMA-ES,
84,3,0.517734,1.450792,1.750569,0.348458,0.630926,0.483963,195.637064,0.791906,0.791906,False,False,False,False,CMA-ES,
85,3,0.583146,0.990044,1.182908,0.247861,1.799382,0.465757,275.002583,1.333609,1.333609,False,False,False,False,CMA-ES,
86,3,0.749796,0.389057,3.26707,0.07024,1.776249,0.601227,92.050873,1.49592,1.49592,False,False,False,False,CMA-ES,
87,3,0.680013,0.872839,2.220618,0.468552,2.452745,0.432929,155.667536,0.987705,0.987705,False,False,False,False,CMA-ES,
88,3,0.625093,1.174354,2.603776,0.784516,1.501336,0.749041,123.341844,1.243843,1.243843,False,False,False,False,CMA-ES,
89,3,0.599922,1.615459,1.708667,0.548149,1.660138,0.724138,143.403797,1.35684,1.35684,False,False,False,False,CMA-ES,
90,3,0.503406,0.775717,1.371384,0.61717,1.887259,0.53352,163.345298,0.996748,0.996748,False,False,False,False,CMA-ES,
91,3,0.42982,1.65632,1.267082,0.788086,3.0,0.633413,167.679726,0.192429,0.192429,False,False,False,False,CMA-ES,
92,3,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,-2.0,True,False,True,False,CMA-ES,
93,3,0.3,0.0,0.0,0.0,3.0,0.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
94,3,0.3,0.0,0.0,0.0,3.0,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
95,3,0.3,0.0,5.0,1.0,3.0,1.0,0.0,0.0,-2.0,False,False,True,True,CMA-ES,
96,3,1.0,2.0,0.0,1.0,0.5,0.0,360.0,0.341309,0.341309,False,False,False,False,CMA-ES,
97,3,0.3,2.0,0.0,1.0,3.0,1.0,360.0,0.0,-2.0,False,False,False,True,CMA-ES,
98,3,1.0,0.0,0.0,0.0,3.0,0.0,360.0,0.0,-2.0,True,False,False,False,CMA-ES,
99,3,1.0,2.0,0.0,1.0,0.5,0.0,0.0,0.295736,0.295736,False,False,False,False,CMA-ES,
100,3,0.65,1.0,2.5,0.5,1.75,0.5,180.0,1.451394,1.451394,False,False,False,False,safe-bo-seed,
101,3,0.655291,1.0525,2.618306,0.529191,1.652518,0.450411,207.275075,1.457432,1.457432,False,False,False,False,safe-bo-seed,
102,3,0.663446,0.909521,2.362997,0.471677,1.967919,0.51304,183.039103,1.366687,1.366687,False,False,False,False,safe-bo-seed,
103,3,0.617092,0.63943,2.747782,0.518241,1.67568,0.453512,180.222115,1.307565,1.307565,False,False,False,False,safe-bo,
104,3,0.583382,0.916976,2.600023,0.402027,1.405067,0.538167,207.112364,1.33135,1.33135,False,False,False,False,safe-bo,
105,3,0.637024,1.04059,3.015331,0.470725,1.590512,0.363191,207.468214,1.207954,1.207954,False,False,False,False,safe-bo,
106,3,0.648503,1.064564,2.226636,0.447742,1.591208,0.387508,206.939602,1.442708,1.442708,False,False,False,False,safe-bo,
107,3,0.660278,1.093927,2.294008,0.359286,1.305357,0.490189,205.903291,1.58817,1.58817,False,False,False,False,safe-bo,
108,3,0.590931,1.268995,1.963221,0.279655,1.664031,0.345592,206.080927,1.329833,1.329833,False,False,False,False,safe-bo,
109,3,0.706633,1.523804,2.142954,0.422281,1.242026,0.587521,207.737017,1.696208,1.696208,False,False,False,False,safe-bo,
110,3,0.677094,1.538358,1.891988,0.380212,1.511578,0.583888,206.435566,1.711807,1.711807,False,False,False,False,safe-bo,
111,3,0.648549,1.403159,1.766092,0.431057,1.491157,0.520364,206.940697,1.595805,1.595805,False,False,False,False,safe-bo,
112,3,0.545975,1.724092,1.919125,0.345006,1.806224,0.540825,207.993888,1.329322,1.329322,False,False,False,False,safe-bo,
113,3,0.687576,1.12766,2.179635,0.367624,1.411857,0.507488,207.263344,1.71983,1.71983,False,False,False,False,safe-bo,
114,3,0.73778,1.384187,2.650509,0.375289,1.201543,0.556789,207.238745,1.679837,1.679837,False,False,False,False,safe-bo,
115,3,0.697972,0.969642,1.7293,0.391933,1.052877,0.496309,205.794933,1.481309,1.481309,False,False,False,False,safe-bo,
116,3,0.74165,1.109258,2.692453,0.364348,1.218454,0.490995,208.340233,1.675561,1.675561,False,False,False,False,safe-bo,
117,3,0.621959,1.259179,2.278615,0.49517,1.368265,0.436719,208.436885,1.434103,1.434103,False,False,False,False,safe-bo,
118,3,0.657268,1.075564,2.804629,0.386161,1.705671,0.480239,205.109359,1.487638,1.487638,False,False,False,False,safe-bo,
119,3,0.665471,1.098943,2.392865,0.3202,1.333738,0.499084,207.366599,1.594936,1.594936,False,False,False,False,safe-bo,
