t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
24,1,0.815227,1.065298,2.047284,0.398421,1.762083,0.396768,180.635392,0.998492,0.998492,False,False,False,False,safe-bo,
25,1,0.787879,1.002596,2.103229,0.43284,1.767362,0.312072,197.036836,0.916379,0.916379,False,False,False,False,safe-bo,
26,1,0.760359,1.14031,2.192958,0.399268,1.412976,0.505081,197.821055,1.0995,1.0995,False,False,False,False,safe-bo,
27,1,0.783438,0.999729,2.667142,0.396742,1.338173,0.542456,179.9068,1.039303,1.039303,False,False,False,False,safe-bo,
28,1,0.807747,1.231985,2.416415,0.36468,1.441779,0.543159,180.48786,1.122604,1.122604,False,False,False,False,safe-bo,
29,1,0.912689,1.299559,1.65561,0.416182,1.378853,0.461972,179.900372,1.238997,1.238997,False,False,False,False,safe-bo,
30,1,0.868547,1.445401,1.837001,0.42367,1.436039,0.453213,179.811981,1.133123,1.133123,False,False,False,False,safe-bo,
31,1,0.985776,1.3061,1.81546,0.460104,1.511519,0.421136,196.947274,1.29285,1.29285,False,False,False,False,safe-bo,
32,1,0.931178,1.425324,1.682622,0.469767,1.473526,0.417267,179.880762,1.225159,1.225159,False,False,False,False,safe-bo,
33,1,0.90231,1.251666,2.281464,0.606988,1.45167,0.439575,197.815503,1.161315,1.161315,False,False,False,False,safe-bo,
34,1,0.937414,1.306694,2.075903,0.450616,1.097443,0.386786,198.092478,1.093281,1.093281,False,False,False,False,safe-bo,
35,1,1.0,1.085827,1.534173,0.44322,1.156816,0.483525,197.000927,1.265904,1.265904,False,False,False,False,safe-bo,
36,1,1.0,1.358562,2.154238,0.409664,1.631885,0.394357,198.331615,1.304336,1.304336,False,False,False,False,safe-bo,
37,1,0.990095,1.372672,2.136539,0.419503,1.675731,0.43637,179.874259,1.332058,1.332058,False,False,False,False,safe-bo,
38,1,0.944765,1.215805,2.142437,0.475562,1.567729,0.404377,180.337652,1.189772,1.189772,False,False,False,False,safe-bo,
39,1,0.932978,1.513172,2.293724,0.480123,2.149478,0.480971,197.897377,0.997459,0.997459,False,False,False,False,safe-bo,
40,1,0.985372,1.587978,2.237627,0.392365,1.59552,0.448926,197.390143,1.28795,1.28795,False,False,False,False,safe-bo,
41,1,0.984406,1.483455,2.231805,0.3822,2.095361,0.393937,197.522072,0.964348,0.964348,False,False,False,False,safe-bo,
42,1,1.0,1.2981,1.874666,0.41731,1.774052,0.327819,197.318369,1.156522,1.156522,False,False,False,False,safe-bo,
43,1,0.940052,1.439072,2.524125,0.275797,1.921878,0.485093,197.393208,1.12134,1.12134,False,False,False,False,safe-bo,
44,1,1.0,1.434967,1.562816,0.323177,1.471715,0.532477,197.702883,1.423252,1.423252,False,False,False,False,safe-bo,
45,1,0.965811,1.667424,1.065298,0.240328,1.679642,0.459124,197.113363,1.199992,1.199992,False,False,False,False,safe-bo,
46,1,1.0,1.251029,2.882508,0.439053,1.774186,0.488035,180.240297,1.167293,1.167293,False,False,False,False,safe-bo,
47,1,1.0,1.526782,1.902579,0.293986,1.579643,0.505284,197.741319,1.436516,1.436516,False,False,False,False,safe-bo,
48,1,0.926933,1.809149,1.993604,0.31693,1.441648,0.511234,181.039228,1.280871,1.280871,False,False,False,False,safe-bo,
49,1,0.893762,1.813776,1.961735,0.20009,1.566556,0.523845,198.20362,1.259397,1.259397,False,False,False,False,safe-bo,
50,1,0.963605,1.624653,1.557093,0.189259,1.393884,0.555969,197.993928,1.322672,1.322672,False,False,False,False,safe-bo,
51,1,0.911895,1.267704,1.755124,0.279826,1.816026,0.52459,198.963701,1.220696,1.220696,False,False,False,False,safe-bo,
52,1,1.0,1.626567,2.110164,0.337977,1.659842,0.552695,180.035261,1.43264,1.43264,False,False,False,False,safe-bo,
53,1,1.0,1.537256,2.683287,0.286964,1.786509,0.514476,195.343103,1.298792,1.298792,False,False,False,False,safe-bo,
54,1,0.979075,1.60608,2.749566,0.377911,1.298555,0.527217,198.245149,1.280558,1.280558,False,False,False,False,safe-bo,
55,1,0.943991,1.517651,1.625676,0.278391,1.528418,0.542583,180.190967,1.346257,1.346257,False,False,False,False,safe-bo,
56,1,0.993826,1.782279,1.686182,0.144151,1.565761,0.484571,198.128501,1.365176,1.365176,False,False,False,False,safe-bo,
57,1,1.0,1.515463,2.421169,0.310511,1.776944,0.570781,180.677723,1.325051,1.325051,False,False,False,False,safe-bo,
58,1,0.971785,1.475709,1.674794,0.484292,1.181322,0.53426,181.266043,1.232804,1.232804,False,False,False,False,safe-bo,
59,1,0.977585,1.200078,2.463775,0.303827,1.555102,0.411462,180.291417,1.261271,1.261271,False,False,False,False,safe-bo,
60,1,1.0,1.480264,1.947074,0.263263,1.770948,0.551627,180.671047,1.384559,1.384559,False,False,False,False,safe-bo,
61,1,0.931191,1.493552,2.517042,0.410301,1.637277,0.452056,181.085522,1.209592,1.209592,False,False,False,False,safe-bo,
62,1,0.918399,1.490748,1.536577,0.209349,1.61788,0.536536,197.642381,1.332948,1.332948,False,False,False,False,safe-bo,
63,1,0.994154,1.491084,1.667654,0.318596,1.405173,0.497556,181.330987,1.351007,1.351007,False,False,False,False,safe-bo,
64,1,0.940481,1.897685,1.932793,0.339134,1.721676,0.528331,180.628598,1.266246,1.266246,False,False,False,False,safe-bo,
65,1,0.946846,1.544362,2.35278,0.348898,1.69513,0.568255,196.829668,1.333926,1.333926,False,False,False,False,safe-bo,
66,1,1.0,1.489972,1.824897,0.23829,1.843737,0.445474,198.487482,1.316616,1.316616,False,False,False,False,safe-bo,
67,1,1.0,1.38863,2.00886,0.186306,1.666511,0.425141,180.295498,1.333686,1.333686,False,False,False,False,safe-bo,
68,1,0.995763,1.598169,2.207129,0.316455,1.238237,0.52427,197.879175,1.381875,1.381875,False,False,False,False,safe-bo,
69,1,1.0,1.567714,1.92958,0.3127,1.573355,0.280844,198.027647,1.215941,1.215941,False,False,False,False,safe-bo,
70,1,0.932853,1.504384,2.014733,0.354926,1.496823,0.459635,197.231131,1.288643,1.288643,False,False,False,False,safe-bo,
71,1,0.949813,1.5618,1.98,0.181746,1.888936,0.407376,198.115396,1.107237,1.107237,False,False,False,False,safe-bo,
72,1,1.0,1.603381,2.747004,0.457167,1.541564,0.512383,195.064288,1.285434,1.285434,False,False,False,False,safe-bo,
73,1,0.98221,1.487146,1.461346,0.181083,1.763031,0.601924,198.352708,1.327938,1.327938,False,False,False,False,safe-bo,
74,1,1.0,1.376565,2.487927,0.264645,1.507679,0.473597,180.849905,1.310726,1.310726,False,False,False,False,safe-bo,
75,1,1.0,1.446314,1.535171,0.235582,1.672584,0.440158,198.252507,1.309945,1.309945,False,False,False,False,safe-bo,
76,1,1.0,1.499136,2.047553,0.351023,1.589853,0.463596,198.481366,1.388992,1.388992,False,False,False,False,safe-bo,
77,1,1.0,1.744581,1.551223,0.240434,1.501879,0.374433,181.486362,1.25657,1.25657,False,False,False,False,safe-bo,
78,1,0.93608,1.523801,1.650373,0.330302,1.655838,0.572058,180.907979,1.327827,1.327827,False,False,False,False,safe-bo,
79,1,1.0,1.426427,2.161775,0.240111,1.490058,0.555197,195.219749,1.445753,1.445753,False,False,False,False,safe-bo,
80,1,1.0,1.574115,2.365188,0.211607,1.684874,0.459774,197.845059,1.399703,1.399703,False,False,False,False,safe-bo,
81,1,1.0,1.430059,2.196311,0.315371,1.305636,0.516525,180.371923,1.40018,1.40018,False,False,False,False,safe-bo,
82,1,0.9813,1.085319,2.040717,0.242754,1.46093,0.498369,182.012067,1.360784,1.360784,False,False,False,False,safe-bo,
83,1,1.0,1.362703,2.015727,0.126259,1.611411,0.598285,198.378405,1.382263,1.382263,False,False,False,False,safe-bo,
84,1,1.0,1.606878,2.642102,0.241576,1.712931,0.737035,181.391939,1.256118,1.256118,False,False,False,False,safe-bo,
85,1,0.949435,1.360908,2.219206,0.137732,1.136046,0.597544,198.763035,1.261485,1.261485,False,False,False,False,safe-bo,
86,1,0.95397,1.352969,2.148127,0.212279,1.376189,0.542394,180.975004,1.32331,1.32331,False,False,False,False,safe-bo,
87,1,1.0,1.305207,2.745845,0.332075,1.503916,0.459348,195.434353,1.294164,1.294164,False,False,False,False,safe-bo,
88,1,0.905427,1.225475,2.293592,0.36815,1.656276,0.562272,180.116975,1.28579,1.28579,False,False,False,False,safe-bo,
89,1,0.947865,1.426448,1.996675,0.40358,1.500787,0.511838,197.514351,1.314112,1.314112,False,False,False,False,safe-bo,
90,1,1.0,1.341402,1.921448,0.298611,1.524544,0.430585,181.073744,1.349372,1.349372,False,False,False,False,safe-bo,
91,1,0.976457,1.411928,1.685526,0.314713,1.290083,0.480597,181.011137,1.259757,1.259757,False,False,False,False,safe-bo,
92,1,1.0,1.412971,2.297918,0.288464,1.523033,0.675452,180.65922,1.375547,1.375547,False,False,False,False,safe-bo,
93,1,1.0,1.531364,2.254064,0.218257,1.35534,0.448971,198.33296,1.327696,1.327696,False,False,False,False,safe-bo,
94,1,0.915391,1.302958,2.745619,0.182764,1.821119,0.550613,195.082186,1.155515,1.155515,False,False,False,False,safe-bo,
95,1,0.977021,1.538148,2.333247,0.356579,1.39255,0.474739,180.680382,1.368501,1.368501,False,False,False,False,safe-bo,
96,1,1.0,1.731021,1.962633,0.206852,1.137826,0.378389,181.39379,1.197413,1.197413,False,False,False,False,safe-bo,
97,1,0.996388,1.409777,2.346897,0.25926,1.536732,0.45713,180.137782,1.362599,1.362599,False,False,False,False,safe-bo,
98,1,0.916139,1.593688,2.276471,0.331717,1.407566,0.605309,196.964257,1.307572,1.307572,False,False,False,False,safe-bo,
99,1,0.942306,1.41152,1.827548,0.21735,1.281714,0.56525,198.266292,1.339858,1.339858,False,False,False,False,safe-bo,
100,1,1.0,1.398621,2.399574,0.231968,1.771371,0.55842,180.242914,1.368771,1.368771,False,False,False,False,safe-bo,
101,1,0.981664,1.308353,2.884391,0.440656,1.712259,0.499272,195.306941,1.218787,1.218787,False,False,False,False,safe-bo,
102,1,1.0,1.610136,1.761757,0.306904,1.447385,0.591553,180.796857,1.397273,1.397273,False,False,False,False,safe-bo,
103,1,0.996329,1.312379,2.525836,0.309062,1.527711,0.384332,181.547417,1.291067,1.291067,False,False,False,False,safe-bo,
104,1,0.99541,1.344906,2.452552,0.349512,1.592971,0.689142,181.717618,1.378203,1.378203,False,False,False,False,safe-bo,
105,1,1.0,1.278847,2.867802,0.216957,1.492092,0.482214,180.536798,1.309297,1.309297,False,False,False,False,safe-bo,
106,1,0.876781,1.390562,2.363191,0.257846,1.370605,0.577592,195.482252,1.228912,1.228912,False,False,False,False,safe-bo,
107,1,0.928556,1.471147,2.404283,0.286798,1.452246,0.58955,181.631835,1.367512,1.367512,False,False,False,False,safe-bo,
108,1,1.0,1.351398,2.220956,0.149137,1.530815,0.465802,196.807634,1.347704,1.347704,False,False,False,False,safe-bo,
109,1,1.0,1.199316,2.458638,0.136438,1.513393,0.524491,197.838856,1.410066,1.410066,False,False,False,False,safe-bo,
110,1,1.0,1.386518,2.203027,0.180698,1.366108,0.638644,197.734541,1.404478,1.404478,False,False,False,False,safe-bo,
111,1,0.976025,1.478537,2.114657,0.257408,1.686039,0.569423,198.368127,1.358252,1.358252,False,False,False,False,safe-bo,
112,1,1.0,1.548059,2.081269,0.300236,1.767453,0.53107,197.968752,1.335222,1.335222,False,False,False,False,safe-bo,
113,1,1.0,1.582192,2.296067,0.208547,1.394791,0.608585,197.530439,1.40495,1.40495,False,False,False,False,safe-bo,
114,1,1.0,1.544627,1.907743,0.231587,1.416962,0.540901,197.32764,1.463575,1.463575,False,False,False,False,safe-bo,
115,1,0.942803,1.473888,2.014711,0.109046,1.993967,0.580033,197.453118,1.16549,1.16549,False,False,False,False,safe-bo,
116,1,1.0,1.546087,1.806604,0.276749,1.459087,0.442323,180.76955,1.382728,1.382728,False,False,False,False,safe-bo,
117,1,1.0,1.741145,1.09313,0.299155,1.257651,0.536368,198.390529,1.181608,1.181608,False,False,False,False,safe-bo,
118,1,1.0,1.571731,1.84483,0.141547,1.298665,0.664099,198.835519,1.38762,1.38762,False,False,False,False,safe-bo,
119,1,1.0,1.712714,1.541396,0.177427,1.475415,0.52951,181.357275,1.389817,1.389817,False,False,False,False,safe-bo,
120,1,1.0,1.474589,1.672529,0.359495,1.62625,0.561011,180.884235,1.383325,1.383325,False,False,False,False,safe-bo,
121,1,0.923092,1.521959,1.916235,0.324618,1.308331,0.601899,180.545592,1.279722,1.279722,False,False,False,False,safe-bo,
122,1,1.0,1.839458,2.278441,0.252775,1.672183,0.552855,180.821436,1.392747,1.392747,False,False,False,False,safe-bo,
123,1,1.0,1.765941,1.801088,0.17596,1.689479,0.518966,197.837253,1.422799,1.422799,False,False,False,False,safe-bo,
124,1,0.987486,1.596687,2.105905,0.293833,1.572433,0.581625,198.894009,1.387186,1.387186,False,False,False,False,safe-bo,
125,1,1.0,1.553824,1.940798,0.334969,1.74794,0.526316,195.681943,1.360947,1.360947,False,False,False,False,safe-bo,
126,1,0.98729,1.593202,1.991564,0.207623,1.573388,0.632407,197.516526,1.448977,1.448977,False,False,False,False,safe-bo,
127,1,0.957982,1.524433,2.303171,0.171184,1.464121,0.63739,182.280085,1.328249,1.328249,False,False,False,False,safe-bo,
128,1,1.0,1.450329,1.978572,0.216906,1.32909,0.493667,196.718451,1.367951,1.367951,False,False,False,False,safe-bo,
129,1,0.996707,1.415782,1.523825,0.193927,1.265731,0.443756,198.620606,1.282196,1.282196,False,False,False,False,safe-bo,
130,1,0.915918,1.720388,2.020555,0.271256,1.567049,0.551654,180.461053,1.271067,1.271067,False,False,False,False,safe-bo,
131,1,0.98569,1.639847,2.472968,0.253934,1.464654,0.665597,196.330403,1.376271,1.376271,False,False,False,False,safe-bo,
132,1,0.970866,1.664074,2.075857,0.100033,1.568328,0.522408,182.339979,1.296936,1.296936,False,False,False,False,safe-bo,
133,1,0.985673,1.422836,2.25523,0.270239,1.574334,0.51673,196.528804,1.413076,1.413076,False,False,False,False,safe-bo,
134,1,1.0,1.460284,2.200386,0.141881,1.859908,0.404557,195.647316,1.206645,1.206645,False,False,False,False,safe-bo,
135,1,1.0,1.471733,1.653184,0.305908,1.125901,0.549966,183.135123,1.367104,1.367104,False,False,False,False,safe-bo,
136,1,0.92898,1.379425,1.826936,0.179161,1.530429,0.449904,197.71151,1.270449,1.270449,False,False,False,False,safe-bo,
137,1,0.919725,1.607521,2.436268,0.170505,1.277814,0.483708,196.500261,1.250613,1.250613,False,False,False,False,safe-bo,
138,1,1.0,1.66537,2.235458,0.17752,1.508844,0.356628,182.1008,1.216385,1.216385,False,False,False,False,safe-bo,
139,1,1.0,1.703348,2.252061,0.266662,1.610887,0.693772,196.202303,1.391999,1.391999,False,False,False,False,safe-bo,
140,1,0.998981,1.4093,2.067915,0.325622,1.506788,0.469463,197.262045,1.401965,1.401965,False,False,False,False,safe-bo,
141,1,0.970618,1.747072,1.912069,0.232437,1.300086,0.48168,197.924432,1.376766,1.376766,False,False,False,False,safe-bo,
142,1,0.922783,1.616104,1.643955,0.221321,1.440537,0.601658,198.207162,1.252701,1.252701,False,False,False,False,safe-bo,
143,1,1.0,1.488868,1.450755,0.089485,1.546764,0.556869,198.569109,1.367275,1.367275,False,False,False,False,safe-bo,
144,1,0.894213,1.514335,1.837529,0.297288,1.176046,0.428655,198.376544,1.157483,1.157483,False,False,False,False,safe-bo,
145,1,0.933379,1.560227,2.400507,0.305787,1.58722,0.566194,196.770073,1.358506,1.358506,False,False,False,False,safe-bo,
146,1,0.973653,1.505313,2.147682,0.286549,1.618854,0.613353,197.80649,1.410959,1.410959,False,False,False,False,safe-bo,
147,1,1.0,1.344268,2.323495,0.27237,1.605796,0.418142,179.828946,1.32286,1.32286,False,False,False,False,safe-bo,
148,1,0.954449,1.507779,1.941373,0.24757,1.744875,0.385093,196.498674,1.192812,1.192812,False,False,False,False,safe-bo,
149,1,1.0,1.541731,1.758634,0.252305,1.523165,0.419333,197.916392,1.30289,1.30289,False,False,False,False,safe-bo,
150,1,0.984432,1.649682,1.752301,0.236473,1.683671,0.46442,196.890085,1.333964,1.333964,False,False,False,False,safe-bo,
151,1,1.0,1.306405,1.872263,0.22013,1.283411,0.411637,183.057186,1.289304,1.289304,False,False,False,False,safe-bo,
152,1,0.972207,1.326725,2.195535,0.144019,1.465116,0.415826,196.215045,1.339561,1.339561,False,False,False,False,safe-bo,
153,1,0.977511,1.486322,1.938627,0.258237,1.498457,0.491191,196.335224,1.356884,1.356884,False,False,False,False,safe-bo,
154,1,0.96058,1.510247,2.009546,0.300353,1.534313,0.519524,197.219172,1.377465,1.377465,False,False,False,False,safe-bo,
155,1,1.0,1.630742,2.300427,0.294577,1.657899,0.572535,180.359633,1.35412,1.35412,False,False,False,False,safe-bo,
156,1,0.909721,1.496057,1.816894,0.317868,1.152088,0.467454,181.296254,1.159301,1.159301,False,False,False,False,safe-bo,
157,1,1.0,1.308992,1.712168,0.057882,1.322081,0.631059,183.100477,1.34021,1.34021,False,False,False,False,safe-bo,
158,1,1.0,1.485858,1.853171,0.203467,1.555593,0.545099,198.418,1.443163,1.443163,False,False,False,False,safe-bo,
159,1,1.0,1.254868,2.197479,0.195878,1.731604,0.542523,182.284635,1.41034,1.41034,False,False,False,False,safe-bo,
160,1,0.863136,1.328324,2.158033,0.19898,1.424593,0.451908,179.969576,1.171042,1.171042,False,False,False,False,safe-bo,
161,1,1.0,1.66026,2.068507,0.087009,1.225746,0.613033,180.629293,1.292689,1.292689,False,False,False,False,safe-bo,
162,1,0.956272,1.430715,1.446102,0.125153,1.169186,0.450156,198.355919,1.176628,1.176628,False,False,False,False,safe-bo,
163,1,0.997958,1.454956,1.471153,0.295863,1.353678,0.59561,180.086594,1.38733,1.38733,False,False,False,False,safe-bo,
164,1,0.938071,1.378165,1.930661,0.325213,1.377278,0.480801,180.994731,1.314514,1.314514,False,False,False,False,safe-bo,
165,1,1.0,1.608013,2.016516,0.179919,1.477818,0.542982,182.841464,1.392883,1.392883,False,False,False,False,safe-bo,
166,1,0.981464,1.624502,1.909033,0.262576,1.362572,0.487853,181.353561,1.393818,1.393818,False,False,False,False,safe-bo,
167,1,0.965816,1.180276,2.031623,0.214218,1.536936,0.538778,198.637797,1.37763,1.37763,False,False,False,False,safe-bo,
168,1,0.935727,1.545019,1.810133,0.203712,1.631124,0.590206,199.05475,1.342803,1.342803,False,False,False,False,safe-bo,
169,1,1.0,1.620847,2.051933,0.378447,1.545302,0.458226,198.299842,1.416412,1.416412,False,False,False,False,safe-bo,
170,1,0.925358,1.44743,2.047899,0.348792,1.243414,0.667892,197.959588,1.288093,1.288093,False,False,False,False,safe-bo,
171,1,0.888775,1.483652,1.716199,0.27068,1.583387,0.654368,181.266727,1.262558,1.262558,False,False,False,False,safe-bo,
172,1,0.997183,1.370808,1.991436,0.268342,1.506449,0.463706,196.756617,1.450263,1.450263,False,False,False,False,safe-bo,
173,1,1.0,1.394536,1.767343,0.151523,1.640168,0.486897,180.952343,1.361423,1.361423,False,False,False,False,safe-bo,
174,1,1.0,1.645969,1.849017,0.296052,1.35617,0.650152,180.083473,1.402338,1.402338,False,False,False,False,safe-bo,
175,1,1.0,1.502932,2.513501,0.16988,1.706403,0.586105,180.98483,1.344495,1.344495,False,False,False,False,safe-bo,
176,1,1.0,1.663455,1.743218,0.151076,1.666435,0.570734,198.793252,1.426594,1.426594,False,False,False,False,safe-bo,
177,1,1.0,1.549872,1.763109,0.331553,1.617189,0.517404,198.761568,1.405949,1.405949,False,False,False,False,safe-bo,
178,1,1.0,1.831505,1.978687,0.296588,1.402276,0.598838,196.801222,1.450654,1.450654,False,False,False,False,safe-bo,
179,1,0.917419,1.451689,2.080604,0.192044,1.394325,0.594849,198.335694,1.338538,1.338538,False,False,False,False,safe-bo,
180,1,0.924919,1.380325,1.879178,0.237788,1.151044,0.525014,194.648694,1.205092,1.205092,False,False,False,False,safe-bo,
181,1,1.0,1.442403,1.666316,0.153706,1.574632,0.449704,180.303814,1.278818,1.278818,False,False,False,False,safe-bo,
182,1,0.936204,1.389953,2.355835,0.189634,1.706517,0.525553,182.092266,1.276608,1.276608,False,False,False,False,safe-bo,
183,1,0.989784,1.326365,1.924305,0.143867,1.8941,0.573297,195.641242,1.280209,1.280209,False,False,False,False,safe-bo,
184,1,0.984682,1.483178,2.613706,0.12742,1.808217,0.448905,180.353166,1.176019,1.176019,False,False,False,False,safe-bo,
185,1,0.983019,1.586913,2.300486,0.366951,1.448786,0.469703,197.573492,1.376203,1.376203,False,False,False,False,safe-bo,
186,1,0.966083,1.572459,2.174022,0.374993,1.212765,0.541965,182.370626,1.322719,1.322719,False,False,False,False,safe-bo,
187,1,1.0,1.556674,2.2207,0.163029,1.348466,0.530852,197.038152,1.351256,1.351256,False,False,False,False,safe-bo,
188,1,0.979058,1.568028,2.230801,0.156025,1.591555,0.480367,197.075418,1.351033,1.351033,False,False,False,False,safe-bo,
189,1,0.937759,1.593555,1.808873,0.241317,1.077282,0.582074,183.079225,1.197895,1.197895,False,False,False,False,safe-bo,
190,1,1.0,1.661708,1.714331,0.254141,1.483832,0.40349,180.253464,1.273066,1.273066,False,False,False,False,safe-bo,
191,1,0.899112,1.552686,1.458397,0.201749,1.454549,0.367537,198.24746,1.128578,1.128578,False,False,False,False,safe-bo,
192,1,0.927953,1.528566,2.112862,0.159646,1.634953,0.559875,196.667969,1.296566,1.296566,False,False,False,False,safe-bo,
193,1,0.990846,1.315608,2.001298,0.299758,1.556412,0.577045,194.612315,1.402795,1.402795,False,False,False,False,safe-bo,
194,1,1.0,1.480463,1.930168,0.093447,1.520033,0.529883,195.586453,1.395427,1.395427,False,False,False,False,safe-bo,
195,1,0.99145,1.540749,1.856406,0.224058,1.601865,0.424272,195.807912,1.341855,1.341855,False,False,False,False,safe-bo,
196,1,1.0,1.573751,2.163784,0.258991,1.515731,0.496035,198.696788,1.389365,1.389365,False,False,False,False,safe-bo,
197,1,1.0,1.580061,1.846937,0.207216,1.647497,0.568548,180.433983,1.416838,1.416838,False,False,False,False,safe-bo,
198,1,0.937725,1.418004,1.694229,0.26405,1.321604,0.618634,198.088399,1.341784,1.341784,False,False,False,False,safe-bo,
199,1,1.0,1.800246,1.851369,0.207398,1.469268,0.367943,181.066342,1.258638,1.258638,False,False,False,False,safe-bo,
200,1,1.0,1.670438,2.038742,0.193978,1.557748,0.57447,182.39059,1.43364,1.43364,False,False,False,False,safe-bo,
201,1,0.984323,1.548965,1.482668,0.246673,1.461856,0.540217,198.260805,1.36245,1.36245,False,False,False,False,safe-bo,
202,1,1.0,1.566868,1.685813,0.048566,1.415846,0.498909,198.725693,1.391733,1.391733,False,False,False,False,safe-bo,
203,1,0.984279,1.610493,1.65731,0.220538,1.189724,0.553813,180.362527,1.250987,1.250987,False,False,False,False,safe-bo,
204,1,1.0,1.582299,2.509779,0.238559,1.543256,0.436306,198.062675,1.34195,1.34195,False,False,False,False,safe-bo,
205,1,0.915323,1.501503,1.523756,0.078905,1.405005,0.468806,181.153597,1.176134,1.176134,False,False,False,False,safe-bo,
206,1,1.0,1.823289,1.641967,0.138238,1.17178,0.68448,180.789425,1.280277,1.280277,False,False,False,False,safe-bo,
207,1,0.918955,1.799241,2.53762,0.162428,1.516891,0.538909,180.618696,1.306453,1.306453,False,False,False,False,safe-bo,
208,1,1.0,1.409748,1.839932,0.293927,1.541502,0.425597,198.153396,1.352892,1.352892,False,False,False,False,safe-bo,
209,1,1.0,1.260617,1.856088,0.2332,1.266709,0.493546,198.352606,1.425333,1.425333,False,False,False,False,safe-bo,
210,1,0.969906,1.711455,2.476748,0.114563,1.37289,0.557969,196.1296,1.294423,1.294423,False,False,False,False,safe-bo,
211,1,0.920214,1.640646,1.792419,0.201108,1.353795,0.612739,180.206778,1.301428,1.301428,False,False,False,False,safe-bo,
212,1,1.0,1.601328,1.632731,0.232308,1.371655,0.638802,180.292002,1.378884,1.378884,False,False,False,False,safe-bo,
213,1,0.997749,1.60326,1.803266,0.292806,1.378176,0.628268,196.058908,1.397448,1.397448,False,False,False,False,safe-bo,
214,1,1.0,1.507776,2.127728,0.36562,1.595147,0.462042,197.990445,1.376878,1.376878,False,False,False,False,safe-bo,
215,1,0.881054,1.32452,2.334633,0.117735,1.586562,0.458491,182.441302,1.157428,1.157428,False,False,False,False,safe-bo,
216,1,1.0,1.641487,2.421239,0.309691,1.20409,0.514234,195.900961,1.326758,1.326758,False,False,False,False,safe-bo,
